[15:51:01] UNKNOWN (NEEDS REVIEW) | TCP | 49.44.197.160:443 -> 10.184.0.59:53668
[15:51:01] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53668 -> 49.44.197.160:443
[15:51:01] UNKNOWN (NEEDS REVIEW) | TCP | 49.44.197.160:443 -> 10.184.0.59:53668
[15:51:01] UNKNOWN (NEEDS REVIEW) | TCP | 49.44.197.160:443 -> 10.184.0.59:53668
[15:51:01] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53668 -> 49.44.197.160:443
[15:51:01] UNKNOWN (NEEDS REVIEW) | TCP | 49.44.197.160:443 -> 10.184.0.59:53668
[15:51:01] UNKNOWN (NEEDS REVIEW) | TCP | 49.44.197.160:443 -> 10.184.0.59:53668
[15:51:01] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53668 -> 49.44.197.160:443
[15:51:01] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53668 -> 49.44.197.160:443
[15:51:01] UNKNOWN (NEEDS REVIEW) | TCP | 49.44.197.160:443 -> 10.184.0.59:53668
[15:51:01] UNKNOWN (NEEDS REVIEW) | TCP | 49.44.197.160:443 -> 10.184.0.59:53668
[15:51:01] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53668 -> 49.44.197.160:443
[15:51:01] UNKNOWN (NEEDS REVIEW) | TCP | 49.44.197.160:443 -> 10.184.0.59:53668
[15:51:01] UNKNOWN (NEEDS REVIEW) | TCP | 49.44.197.160:443 -> 10.184.0.59:53668
[15:51:01] UNKNOWN (NEEDS REVIEW) | TCP | 49.44.197.160:443 -> 10.184.0.59:53668
[15:51:01] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53668 -> 49.44.197.160:443
[15:51:27] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:53762 -> 10.184.0.171:53
[15:51:27] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:60773 -> 10.184.0.171:53
[15:51:27] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:56924 -> 10.184.0.171:53
[15:51:27] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:60773
[15:51:27] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:53762
[15:51:27] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:56924
[15:51:27] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:58615 -> 10.184.0.171:53
[15:51:27] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:58615
[15:51:27] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53670 -> 34.159.85.52:443
[15:51:28] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:28] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53670 -> 34.159.85.52:443
[15:51:28] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53670 -> 34.159.85.52:443
[15:51:28] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:28] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:28] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:28] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:28] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53670 -> 34.159.85.52:443
[15:51:28] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:28] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:28] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:28] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53670 -> 34.159.85.52:443
[15:51:28] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53670 -> 34.159.85.52:443
[15:51:28] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:28] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53670 -> 34.159.85.52:443
[15:51:28] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53670 -> 34.159.85.52:443
[15:51:28] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53670 -> 34.159.85.52:443
[15:51:28] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53670 -> 34.159.85.52:443
[15:51:28] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53670 -> 34.159.85.52:443
[15:51:28] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:28] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:28] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:29] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:29] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53670 -> 34.159.85.52:443
[15:51:29] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53670 -> 34.159.85.52:443
[15:51:29] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:29] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:29] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:30] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53670
[15:51:30] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53670 -> 34.159.85.52:443
[15:51:30] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53671 -> 34.159.85.52:443
[15:51:30] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:30] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53671 -> 34.159.85.52:443
[15:51:30] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53671 -> 34.159.85.52:443
[15:51:30] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:30] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:30] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:30] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:30] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:30] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53671 -> 34.159.85.52:443
[15:51:30] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:30] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:30] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53671 -> 34.159.85.52:443
[15:51:30] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53671 -> 34.159.85.52:443
[15:51:30] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:30] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53671 -> 34.159.85.52:443
[15:51:30] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53671 -> 34.159.85.52:443
[15:51:31] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53671 -> 34.159.85.52:443
[15:51:31] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53671 -> 34.159.85.52:443
[15:51:31] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53671 -> 34.159.85.52:443
[15:51:31] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:31] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:31] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:31] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:31] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53671 -> 34.159.85.52:443
[15:51:31] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53671 -> 34.159.85.52:443
[15:51:31] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:31] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:31] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:31] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:59207 -> 10.184.0.171:53
[15:51:31] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:61111 -> 10.184.0.171:53
[15:51:31] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:51817 -> 10.184.0.171:53
[15:51:31] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:59207
[15:51:31] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:61111
[15:51:31] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:51817
[15:51:31] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53673 -> 34.159.85.52:443
[15:51:32] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53671
[15:51:32] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53671 -> 34.159.85.52:443
[15:51:32] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53673
[15:51:32] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53673 -> 34.159.85.52:443
[15:51:32] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53673 -> 34.159.85.52:443
[15:51:32] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53673
[15:51:32] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53673
[15:51:32] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53673
[15:51:32] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53673 -> 34.159.85.52:443
[15:51:32] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53673
[15:51:32] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53673
[15:51:32] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53673
[15:51:32] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53673
[15:51:32] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53673 -> 34.159.85.52:443
[15:51:32] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53673 -> 34.159.85.52:443
[15:51:32] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53673
[15:51:32] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53673 -> 34.159.85.52:443
[15:51:32] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53673 -> 34.159.85.52:443
[15:51:32] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53673 -> 34.159.85.52:443
[15:51:32] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53673 -> 34.159.85.52:443
[15:51:32] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53673 -> 34.159.85.52:443
[15:51:33] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53673
[15:51:33] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53673
[15:51:33] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53673
[15:51:33] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53673 -> 34.159.85.52:443
[15:51:33] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53673 -> 34.159.85.52:443
[15:51:33] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53673
[15:51:33] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53673
[15:51:33] UNKNOWN (NEEDS REVIEW) | TCP | 34.159.85.52:443 -> 10.184.0.59:53673
[15:51:34] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53673 -> 34.159.85.52:443
[15:51:41] UNKNOWN (NEEDS REVIEW) | TCP | 145.190.36.0:443 -> 10.184.0.59:53483
[15:51:41] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53483 -> 145.190.36.0:443
[15:52:03] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:64579 -> 10.184.0.171:53
[15:52:03] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:57090 -> 10.184.0.171:53
[15:52:03] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:63012 -> 10.184.0.171:53
[15:52:03] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:64579
[15:52:03] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:63012
[15:52:04] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:57090
[15:52:05] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:62886 -> 10.184.0.171:53
[15:52:05] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:63451 -> 10.184.0.171:53
[15:52:05] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:51332 -> 10.184.0.171:53
[15:52:05] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:62886
[15:52:05] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:51332
[15:52:05] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:63451
[15:52:08] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:49393 -> 10.184.0.171:53
[15:52:08] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:56491 -> 10.184.0.171:53
[15:52:08] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:57530 -> 10.184.0.171:53
[15:52:08] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:49393
[15:52:08] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:56491
[15:52:08] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:57530
[15:52:13] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:55790 -> 10.184.0.171:53
[15:52:13] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:50843 -> 10.184.0.171:53
[15:52:13] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:63305 -> 10.184.0.171:53
[15:52:13] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:55790
[15:52:13] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:50843
[15:52:13] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:63305
[15:52:14] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53678 -> 3.233.158.25:443
[15:52:14] UNKNOWN (NEEDS REVIEW) | TCP | 3.233.158.25:443 -> 10.184.0.59:53678
[15:52:15] UNKNOWN (NEEDS REVIEW) | TCP | 3.233.158.25:443 -> 10.184.0.59:53678
[15:52:17] UNKNOWN (NEEDS REVIEW) | TCP | 3.233.158.25:443 -> 10.184.0.59:53678
[15:52:32] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:59236 -> 10.184.0.171:53
[15:52:32] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:53268 -> 10.184.0.171:53
[15:52:32] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:56373 -> 10.184.0.171:53
[15:52:32] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:59236
[15:52:32] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:58796 -> 10.184.0.171:53
[15:52:32] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:54703 -> 10.184.0.171:53
[15:52:32] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:53268
[15:52:32] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:56373
[15:52:32] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:56189 -> 10.184.0.171:53
[15:52:32] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:56189
[15:52:32] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:58796
[15:52:32] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:54703
[15:52:34] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:51343 -> 10.184.0.171:53
[15:52:34] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:59384 -> 10.184.0.171:53
[15:52:34] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:56051 -> 10.184.0.171:53
[15:52:34] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:56051
[15:52:34] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:51343
[15:52:34] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:59384
[15:52:55] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:59985 -> 10.184.0.171:53
[15:52:55] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:56600 -> 10.184.0.171:53
[15:52:55] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:59985
[15:52:55] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:56600
[15:52:58] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:52:59] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:00] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:01] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:02] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:03] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:04] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:05] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:06] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:08] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:08] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:09] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:11] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:11] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:12] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:14] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:15] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:15] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:57747 -> 10.184.0.171:53
[15:53:15] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:63849 -> 10.184.0.171:53
[15:53:15] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:59125 -> 10.184.0.171:53
[15:53:15] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:63849
[15:53:15] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:57747
[15:53:15] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:59125
[15:53:15] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:17] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:63487 -> 10.184.0.171:53
[15:53:17] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:57184 -> 10.184.0.171:53
[15:53:17] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:53777 -> 10.184.0.171:53
[15:53:17] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:63487
[15:53:17] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:57184
[15:53:17] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:53777
[15:53:18] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:18] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:19] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:21] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:22] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:22] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:23] UNKNOWN (NEEDS REVIEW) | TCP | 145.190.36.0:443 -> 10.184.0.59:53483
[15:53:23] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53483 -> 145.190.36.0:443
[15:53:24] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:25] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:26] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:27] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:57710 -> 10.184.0.171:53
[15:53:27] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:64137 -> 10.184.0.171:53
[15:53:27] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:57710
[15:53:27] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:64137
[15:53:27] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:28] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:29] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:30] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:61580 -> 10.184.0.171:53
[15:53:30] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:54108 -> 10.184.0.171:53
[15:53:30] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:61580
[15:53:30] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:54108
[15:53:30] ALLOWED (SAFE TRAFFIC) | TCP | 10.184.0.59:53684 -> 140.82.113.22:443
[15:53:30] UNKNOWN (NEEDS REVIEW) | TCP | 140.82.113.22:443 -> 10.184.0.59:53684
[15:53:31] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:31] UNKNOWN (NEEDS REVIEW) | TCP | 140.82.113.22:443 -> 10.184.0.59:53684
[15:53:32] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:33] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:33] UNKNOWN (NEEDS REVIEW) | TCP | 140.82.113.22:443 -> 10.184.0.59:53684
[15:53:34] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:35] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:35] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:52950 -> 10.184.0.171:53
[15:53:35] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:55965 -> 10.184.0.171:53
[15:53:35] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:53289 -> 10.184.0.171:53
[15:53:35] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:55965
[15:53:35] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:52950
[15:53:35] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:53289
[15:53:36] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:38] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:39] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:39] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.59:137 -> 10.184.0.255:137
[15:53:41] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:61949 -> 10.184.0.171:53
[15:53:41] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:58928 -> 10.184.0.171:53
[15:53:41] ALLOWED (SAFE TRAFFIC) | UDP | 10.184.0.59:54828 -> 10.184.0.171:53
[15:53:42] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:61949
[15:53:42] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:58928
[15:53:42] UNKNOWN (NEEDS REVIEW) | UDP | 10.184.0.171:53 -> 10.184.0.59:54828
